Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.46 [1.28-1.67],0.007,**,Glycoprotein Acetyls
S-HDL-TG%,1.18 [1.01-1.37],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.14 [1.00-1.30],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-FC%,1.10 [0.95-1.27],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.04 [0.90-1.20],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.95 [0.84-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.95 [0.84-1.08],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.95 [0.83-1.08],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,0.93 [0.81-1.07],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.90 [0.79-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
