Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.99 [1.70-2.32],2.676e-12,***,Creatinine
MUFA%,1.58 [1.31-1.92],0.441,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-TG%,1.57 [1.31-1.90],0.426,,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.55 [1.30-1.84],0.131,,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.51 [1.28-1.79],0.285,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-PL%,0.84 [0.70-1.01],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.76 [0.64-0.89],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.72 [0.62-0.85],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
XS-VLDL-C%,0.68 [0.58-0.79],0.145,,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.67 [0.58-0.78],0.085,,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
