Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.23 [1.10-1.38],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.23 [1.08-1.40],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-PL%,1.10 [0.97-1.25],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.06 [0.94-1.21],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.03 [0.90-1.18],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-LDL-C%,0.76 [0.68-0.85],0.117,,Cholesterol to Total-Lipids in Small LDL percentage
Clinical LDL-C,0.75 [0.67-0.85],0.358,,Clinical LDL Cholesterol
Total-C,0.75 [0.67-0.84],0.279,,Total-Cholesterol
Total-CE,0.75 [0.67-0.84],0.285,,Total-Esterified Cholesterol
IDL-CE,0.74 [0.65-0.84],0.362,,Cholesteryl Esters in IDL
