Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-LDL-PL%,1.29 [1.16-1.44],0.519,,Phospholipids to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.20 [1.07-1.35],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.19 [1.08-1.32],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.11 [1.00-1.24],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-PL%,1.02 [0.92-1.14],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
S-LDL-CE%,0.76 [0.69-0.84],0.031,*,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Total-L,0.76 [0.68-0.84],0.008,**,Total-Lipids in Lipoprotein Particles
S-LDL-C%,0.75 [0.69-0.83],7.700e-04,***,Cholesterol to Total-Lipids in Small LDL percentage
PUFA,0.75 [0.68-0.84],0.025,*,Polyunsaturated Fatty Acids
M-LDL-L,0.75 [0.68-0.83],0.022,*,Total-Lipids in Medium LDL
Phosphoglyc,0.75 [0.67-0.83],0.029,*,Phosphoglycerides
LDL-L,0.75 [0.68-0.83],0.005,**,Total-Lipids in LDL
M-LDL-CE,0.75 [0.67-0.83],0.023,*,Cholesteryl Esters in Medium LDL
PC,0.75 [0.67-0.83],0.033,*,Phosphatidylcholines
Non-HDL-C,0.75 [0.67-0.82],0.002,**,Total-Cholesterol Minus HDL-C
M-LDL-PL,0.74 [0.67-0.83],0.027,*,Phospholipids in Medium LDL
S-LDL-C,0.74 [0.67-0.83],0.023,*,Cholesterol in Small LDL
LDL-CE,0.74 [0.67-0.83],0.004,**,Cholesteryl Esters in LDL
LDL-C,0.74 [0.67-0.82],0.003,**,LDL Cholesterol
M-LDL-C,0.74 [0.67-0.83],0.011,*,Cholesterol in Medium LDL
Clinical LDL-C,0.74 [0.67-0.82],0.001,**,Clinical LDL Cholesterol
S-LDL-CE,0.74 [0.67-0.83],0.023,*,Cholesteryl Esters in Small LDL
Remnant-C,0.74 [0.67-0.82],0.005,**,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
LA,0.74 [0.67-0.82],0.002,**,Linoleic Acid
L-LDL-L,0.74 [0.67-0.82],0.002,**,Total-Lipids in Large LDL
Omega-6,0.74 [0.66-0.82],0.002,**,Omega-6 Fatty Acids
L-LDL-CE,0.74 [0.66-0.82],0.003,**,Cholesteryl Esters in Large LDL
LDL-PL,0.74 [0.66-0.82],0.004,**,Phospholipids in LDL
M-LDL-FC,0.74 [0.66-0.82],0.008,**,Free Cholesterol in Medium LDL
L-LDL-C,0.74 [0.66-0.82],0.002,**,Cholesterol in Large LDL
Total-PL,0.73 [0.66-0.81],0.001,**,Total-Phospholipids in Lipoprotein Particles
Cholines,0.73 [0.66-0.82],0.003,**,Total-Cholines
LDL-FC,0.73 [0.66-0.81],0.002,**,Free Cholesterol in LDL
Total-FC,0.73 [0.66-0.81],7.655e-04,***,Total-Free Cholesterol
Total-P,0.73 [0.65-0.82],0.033,*,Total-Concentration of Lipoprotein Particles
Total-C,0.73 [0.66-0.80],1.083e-04,***,Total-Cholesterol
SM,0.72 [0.65-0.81],0.006,**,Sphingomyelins
Total-CE,0.72 [0.65-0.80],6.174e-05,***,Total-Esterified Cholesterol
L-LDL-PL,0.72 [0.64-0.80],5.795e-04,***,Phospholipids in Large LDL
IDL-L,0.72 [0.65-0.80],2.791e-04,***,Total-Lipids in IDL
L-LDL-FC,0.72 [0.64-0.80],7.649e-04,***,Free Cholesterol in Large LDL
IDL-PL,0.72 [0.64-0.80],0.002,**,Phospholipids in IDL
IDL-FC,0.71 [0.64-0.80],9.694e-04,***,Free Cholesterol in IDL
IDL-C,0.71 [0.64-0.79],1.275e-04,***,Cholesterol in IDL
IDL-P,0.71 [0.63-0.80],0.002,**,Concentration of IDL Particles
IDL-CE,0.71 [0.63-0.79],9.905e-05,***,Cholesteryl Esters in IDL
