Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.89 [1.60-2.22],6.278e-09,***,Creatinine
IDL-TG%,1.57 [1.31-1.89],0.213,,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.52 [1.27-1.82],0.776,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.51 [1.27-1.81],0.982,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.28 [1.03-1.60],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-FC%,0.77 [0.65-0.91],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
XS-VLDL-C%,0.68 [0.58-0.80],0.632,,Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-C%,0.67 [0.58-0.78],0.054,,Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-CE%,0.67 [0.57-0.79],0.197,,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-CE%,0.66 [0.56-0.77],0.026,*,Cholesteryl Esters to Total-Lipids in IDL percentage
