Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.49 [1.26-1.75],0.337,,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.35 [1.12-1.61],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.30 [1.12-1.51],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.27 [1.06-1.52],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.12 [0.95-1.33],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.84 [0.73-0.97],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.82 [0.72-0.93],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.79 [0.68-0.91],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.76 [0.66-0.89],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
XS-VLDL-CE%,0.71 [0.62-0.82],0.714,,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
