Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.32 [1.18-1.48],0.263,,Glycoprotein Acetyls
M-LDL-TG%,1.19 [1.07-1.33],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.14 [1.01-1.28],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.10 [0.97-1.24],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-FC%,1.10 [0.97-1.24],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-FC%,0.92 [0.82-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.91 [0.83-1.00],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.90 [0.81-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.90 [0.82-1.00],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,0.88 [0.79-0.99],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
