Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.12 [1.03-1.22],1.000,,Triglycerides to Total-Lipids in IDL percentage
IDL-PL%,1.06 [0.97-1.15],1.000,,Phospholipids to Total-Lipids in IDL percentage
TG/PG,1.05 [0.96-1.15],1.000,,Triglycerides to Phosphoglycerides ratio
M-LDL-PL%,1.02 [0.94-1.12],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
XXL-VLDL-TG,1.02 [0.94-1.11],1.000,,Triglycerides in Chylomicrons and Extremely Large VLDL
M-LDL-FC%,0.95 [0.88-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,0.91 [0.82-1.01],1.000,,Cholesteryl Esters in HDL
VLDL-C,0.90 [0.83-0.99],1.000,,VLDL Cholesterol
LDL-CE,0.90 [0.82-0.97],1.000,,Cholesteryl Esters in LDL
Total-C,0.88 [0.81-0.95],1.000,,Total-Cholesterol
