Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-TG%,1.17 [0.99-1.38],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.14 [0.97-1.35],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-CE%,1.13 [0.97-1.32],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-LDL-C%,1.02 [0.88-1.19],1.000,,Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-TG%,1.02 [0.88-1.18],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-PL%,0.93 [0.80-1.09],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.93 [0.81-1.06],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.91 [0.79-1.05],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.90 [0.78-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.88 [0.76-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
