Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.13 [1.04-1.24],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.09 [0.99-1.19],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Total-BCAA,1.05 [0.96-1.16],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,1.03 [0.94-1.14],1.000,,Valine
VLDL-C,1.01 [0.91-1.10],1.000,,VLDL Cholesterol
LDL-CE,0.97 [0.89-1.06],1.000,,Cholesteryl Esters in LDL
Total-C,0.96 [0.88-1.06],1.000,,Total-Cholesterol
Total-CE,0.96 [0.87-1.05],1.000,,Total-Esterified Cholesterol
HDL-CE,0.95 [0.85-1.06],1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,0.93 [0.86-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
