Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.42 [1.23-1.63],0.241,,Glycoprotein Acetyls
S-HDL-TG%,1.23 [1.05-1.44],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.19 [1.03-1.36],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.07 [0.91-1.25],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-FC%,1.02 [0.87-1.19],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-PL%,0.99 [0.85-1.15],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.95 [0.82-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.92 [0.80-1.06],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.92 [0.81-1.05],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.88 [0.77-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
