Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.30 [1.25-1.35],2.105e-33,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.29 [1.24-1.34],1.401e-30,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.28 [1.23-1.33],4.121e-27,***,Triglycerides to Total-Lipids in IDL percentage
MUFA%,1.23 [1.18-1.28],6.921e-16,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-PL%,1.22 [1.17-1.28],3.750e-15,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,1.22 [1.16-1.27],9.386e-14,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.21 [1.16-1.27],1.955e-11,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-LDL-TG%,1.21 [1.16-1.26],5.582e-14,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-VLDL-TG%,1.20 [1.13-1.27],2.204e-05,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-HDL-PL%,1.20 [1.15-1.25],7.569e-12,***,Phospholipids to Total-Lipids in Medium HDL percentage
GlycA,1.19 [1.14-1.24],1.542e-10,***,Glycoprotein Acetyls
M-VLDL-TG%,1.19 [1.14-1.25],2.567e-08,***,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-PL%,1.17 [1.12-1.22],9.662e-08,***,Phospholipids to Total-Lipids in IDL percentage
S-HDL-PL%,1.17 [1.12-1.22],4.094e-07,***,Phospholipids to Total-Lipids in Small HDL percentage
L-HDL-PL%,1.15 [1.11-1.20],6.327e-07,***,Phospholipids to Total-Lipids in Large HDL percentage
S-HDL-TG%,1.15 [1.09-1.20],0.001,**,Triglycerides to Total-Lipids in Small HDL percentage
S-LDL-PL%,1.13 [1.08-1.18],0.013,*,Phospholipids to Total-Lipids in Small LDL percentage
SFA%,1.12 [1.08-1.17],0.003,**,Saturated Fatty Acids to Total-Fatty Acids percentage
Albumin,0.90 [0.86-0.93],0.034,*,Albumin
ApoB/ApoA1,0.89 [0.85-0.93],0.030,*,Apolipoprotein B to Apolipoprotein A1 ratio
Total-PL,0.89 [0.85-0.93],0.011,*,Total-Phospholipids in Lipoprotein Particles
L-HDL-C%,0.89 [0.86-0.92],5.269e-05,***,Cholesterol to Total-Lipids in Large HDL percentage
S-VLDL-PL,0.89 [0.85-0.93],0.024,*,Phospholipids in Small VLDL
M-VLDL-L,0.89 [0.85-0.92],0.006,**,Total-Lipids in Medium VLDL
VLDL-C,0.89 [0.85-0.92],0.008,**,VLDL Cholesterol
SM,0.88 [0.85-0.93],0.029,*,Sphingomyelins
