Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.29 [1.09-1.54],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.12 [0.92-1.37],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,1.09 [0.90-1.32],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.08 [0.89-1.30],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,1.06 [0.88-1.28],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-C%,0.99 [0.82-1.19],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-PL%,0.98 [0.81-1.19],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
S-HDL-CE%,0.95 [0.79-1.14],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-VLDL-TG%,0.95 [0.78-1.15],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-C%,0.74 [0.63-0.87],1.000,,Cholesterol to Total-Lipids in Small LDL percentage
