Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-C%,1.18 [1.05-1.32],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,1.18 [1.05-1.32],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,1.17 [1.05-1.31],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,1.17 [1.04-1.31],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.10 [0.98-1.24],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-LDL-CE%,0.98 [0.88-1.09],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-HDL-TG%,0.86 [0.77-0.97],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-PL%,0.84 [0.75-0.94],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-VLDL-TG%,0.84 [0.75-0.94],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,0.79 [0.70-0.88],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
