Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-PL,1.21 [1.11-1.31],0.735,,Phospholipids in Large HDL
GlycA,1.20 [1.12-1.28],0.020,*,Glycoprotein Acetyls
M-LDL-TG%,1.05 [0.99-1.12],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-FC%,1.01 [0.94-1.08],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-C%,1.01 [0.95-1.07],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,1.00 [0.94-1.06],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.99 [0.93-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-C%,0.99 [0.92-1.05],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-TG%,0.98 [0.91-1.05],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,0.94 [0.88-1.00],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
