Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.33 [1.20-1.48],0.024,*,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.31 [1.17-1.45],0.198,,Triglycerides to Total-Lipids in Large LDL percentage
SFA%,1.17 [1.05-1.30],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
MUFA,1.03 [0.92-1.15],1.000,,Monounsaturated Fatty Acids
SFA,1.01 [0.90-1.12],1.000,,Saturated Fatty Acids
ApoB/ApoA1,0.84 [0.75-0.94],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,0.83 [0.74-0.93],1.000,,Apolipoprotein B
IDL-CE%,0.79 [0.71-0.87],0.752,,Cholesteryl Esters to Total-Lipids in IDL percentage
S-LDL-C%,0.78 [0.70-0.86],0.332,,Cholesterol to Total-Lipids in Small LDL percentage
Albumin,0.78 [0.70-0.86],0.474,,Albumin
