Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.12 [0.97-1.29],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.10 [0.94-1.29],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.08 [0.92-1.27],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.08 [0.93-1.25],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-LDL-PL%,1.03 [0.89-1.20],1.000,,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-FC%,0.97 [0.84-1.12],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.90 [0.80-1.02],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.90 [0.79-1.03],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.90 [0.79-1.03],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.90 [0.78-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
