Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,1.07 [0.99-1.17],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-PL%,1.06 [0.98-1.14],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.04 [0.97-1.12],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.01 [0.94-1.10],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-CE%,1.01 [0.93-1.09],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-LDL-FC%,0.99 [0.92-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.96 [0.89-1.03],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.95 [0.88-1.02],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.94 [0.87-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.93 [0.86-1.00],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
