Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.19 [1.15-1.23],7.425e-18,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.19 [1.15-1.23],8.407e-18,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.18 [1.14-1.22],1.423e-14,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.18 [1.14-1.22],1.583e-15,***,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.17 [1.13-1.21],3.040e-12,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-TG%,1.16 [1.12-1.20],4.852e-10,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.16 [1.12-1.20],2.699e-10,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,1.15 [1.11-1.20],1.167e-07,***,Triglycerides to Total-Lipids in Small HDL percentage
S-LDL-TG%,1.15 [1.11-1.19],1.326e-09,***,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.15 [1.10-1.19],1.030e-06,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.14 [1.10-1.19],5.520e-07,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-HDL-TG%,1.14 [1.09-1.18],9.154e-06,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-HDL-TG%,1.12 [1.08-1.16],4.065e-05,***,Triglycerides to Total-Lipids in Large HDL percentage
IDL-PL%,1.12 [1.08-1.16],1.189e-04,***,Phospholipids to Total-Lipids in IDL percentage
TG/PG,1.12 [1.07-1.16],0.002,**,Triglycerides to Phosphoglycerides ratio
GlycA,1.11 [1.07-1.15],0.006,**,Glycoprotein Acetyls
L-HDL-PL%,1.11 [1.07-1.15],6.562e-04,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-HDL-TG%,1.10 [1.06-1.14],0.042,*,Triglycerides to Total-Lipids in Very Large HDL percentage
Total-L,0.91 [0.88-0.95],0.048,*,Total-Lipids in Lipoprotein Particles
Omega-6%,0.91 [0.88-0.94],0.017,*,Omega-6 Fatty Acids to Total-Fatty Acids percentage
ApoB,0.91 [0.88-0.94],0.045,*,Apolipoprotein B
M-LDL-CE,0.91 [0.88-0.94],0.031,*,Cholesteryl Esters in Medium LDL
S-LDL-L,0.91 [0.88-0.94],0.030,*,Total-Lipids in Small LDL
S-LDL-PL,0.91 [0.88-0.94],0.023,*,Phospholipids in Small LDL
LA,0.91 [0.87-0.94],0.005,**,Linoleic Acid
S-LDL-FC%,0.91 [0.88-0.93],1.923e-04,***,Free Cholesterol to Total-Lipids in Small LDL percentage
L-LDL-P,0.90 [0.87-0.94],0.017,*,Concentration of Large LDL Particles
M-LDL-L,0.90 [0.87-0.94],0.005,**,Total-Lipids in Medium LDL
Omega-6,0.90 [0.87-0.94],0.004,**,Omega-6 Fatty Acids
Remnant-C,0.90 [0.87-0.94],0.003,**,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
L-HDL-CE%,0.90 [0.88-0.93],2.433e-05,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
DHA%,0.90 [0.87-0.93],0.002,**,Docosahexaenoic Acid to Total-Fatty Acids percentage
S-HDL-CE%,0.90 [0.87-0.93],0.001,**,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-LDL-PL,0.90 [0.87-0.93],0.004,**,Phospholipids in Medium LDL
PC,0.90 [0.87-0.93],0.005,**,Phosphatidylcholines
S-HDL-P,0.90 [0.87-0.93],0.003,**,Concentration of Small HDL Particles
S-LDL-C,0.90 [0.87-0.93],0.001,**,Cholesterol in Small LDL
XL-VLDL-C%,0.90 [0.86-0.94],0.038,*,Cholesterol to Total-Lipids in Very Large VLDL percentage
Total-PL,0.90 [0.87-0.93],9.022e-04,***,Total-Phospholipids in Lipoprotein Particles
M-VLDL-C,0.90 [0.87-0.93],0.002,**,Cholesterol in Medium VLDL
PUFA,0.90 [0.87-0.93],5.304e-04,***,Polyunsaturated Fatty Acids
XS-VLDL-CE,0.90 [0.86-0.93],0.009,**,Cholesteryl Esters in Very Small VLDL
M-LDL-C,0.90 [0.87-0.93],4.950e-04,***,Cholesterol in Medium LDL
XL-VLDL-CE%,0.90 [0.86-0.93],0.013,*,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-VLDL-PL%,0.90 [0.87-0.93],1.016e-04,***,Phospholipids to Total-Lipids in Medium VLDL percentage
XL-HDL-CE%,0.90 [0.87-0.92],1.299e-06,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-HDL-C%,0.90 [0.87-0.93],1.960e-06,***,Cholesterol to Total-Lipids in Large HDL percentage
M-VLDL-CE%,0.90 [0.87-0.92],7.742e-07,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
Cholines,0.90 [0.86-0.93],0.001,**,Total-Cholines
S-VLDL-C%,0.89 [0.86-0.93],4.293e-05,***,Cholesterol to Total-Lipids in Small VLDL percentage
S-HDL-C,0.89 [0.86-0.93],2.626e-04,***,Cholesterol in Small HDL
M-LDL-FC%,0.89 [0.86-0.92],4.490e-06,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoA1,0.89 [0.86-0.93],0.007,**,Apolipoprotein A1
M-HDL-CE%,0.89 [0.86-0.92],8.924e-06,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
PUFA%,0.89 [0.86-0.92],2.638e-06,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-C%,0.89 [0.86-0.92],1.138e-05,***,Cholesterol to Total-Lipids in Small HDL percentage
HDL-L,0.89 [0.85-0.93],0.006,**,Total-Lipids in HDL
Non-HDL-C,0.89 [0.86-0.92],1.021e-05,***,Total-Cholesterol Minus HDL-C
M-HDL-FC,0.89 [0.85-0.93],0.014,*,Free Cholesterol in Medium HDL
S-HDL-CE,0.89 [0.86-0.92],5.999e-05,***,Cholesteryl Esters in Small HDL
LDL-CE,0.89 [0.86-0.92],8.642e-06,***,Cholesteryl Esters in LDL
IDL-P,0.89 [0.86-0.92],1.739e-04,***,Concentration of IDL Particles
LDL-L,0.89 [0.86-0.92],5.165e-06,***,Total-Lipids in LDL
M-VLDL-FC%,0.89 [0.86-0.92],2.546e-06,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.89 [0.86-0.92],3.859e-07,***,Cholesterol to Total-Lipids in Medium VLDL percentage
LA%,0.89 [0.86-0.92],3.833e-06,***,Linoleic Acid to Total-Fatty Acids percentage
M-HDL-C,0.89 [0.85-0.92],0.001,**,Cholesterol in Medium HDL
M-HDL-CE,0.89 [0.85-0.92],0.001,**,Cholesteryl Esters in Medium HDL
LDL-PL,0.88 [0.85-0.92],2.615e-06,***,Phospholipids in LDL
Total-FC,0.88 [0.85-0.91],8.122e-07,***,Total-Free Cholesterol
M-VLDL-CE,0.88 [0.85-0.91],4.625e-06,***,Cholesteryl Esters in Medium VLDL
LDL-C,0.88 [0.85-0.91],2.423e-07,***,LDL Cholesterol
L-HDL-L,0.88 [0.84-0.92],0.043,*,Total-Lipids in Large HDL
L-LDL-L,0.88 [0.85-0.91],1.561e-07,***,Total-Lipids in Large LDL
IDL-PL,0.88 [0.85-0.91],3.724e-06,***,Phospholipids in IDL
L-LDL-CE,0.88 [0.85-0.91],2.145e-07,***,Cholesteryl Esters in Large LDL
HDL-P,0.88 [0.84-0.91],3.318e-05,***,Concentration of HDL Particles
SM,0.88 [0.84-0.91],2.137e-06,***,Sphingomyelins
DHA,0.88 [0.84-0.91],7.325e-06,***,Docosahexaenoic Acid
S-LDL-FC,0.87 [0.84-0.91],6.575e-08,***,Free Cholesterol in Small LDL
Clinical LDL-C,0.87 [0.84-0.90],3.730e-09,***,Clinical LDL Cholesterol
L-LDL-C,0.87 [0.84-0.90],1.046e-08,***,Cholesterol in Large LDL
M-LDL-FC,0.87 [0.84-0.91],3.531e-08,***,Free Cholesterol in Medium LDL
IDL-L,0.87 [0.84-0.91],2.790e-08,***,Total-Lipids in IDL
L-LDL-PL,0.87 [0.84-0.90],2.721e-08,***,Phospholipids in Large LDL
