Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.61 [1.43-1.81],8.847e-10,***,Glycoprotein Acetyls
Phe,1.40 [1.25-1.57],9.391e-04,***,Phenylalanine
XS-VLDL-PL%,1.34 [1.19-1.51],0.466,,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-PL%,1.29 [1.14-1.45],1.000,,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-PL%,1.08 [0.95-1.23],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-LDL-C%,0.76 [0.69-0.85],0.106,,Cholesterol to Total-Lipids in Large LDL percentage
S-LDL-C%,0.76 [0.69-0.85],0.128,,Cholesterol to Total-Lipids in Small LDL percentage
LDL-C,0.75 [0.67-0.85],0.476,,LDL Cholesterol
M-LDL-FC,0.73 [0.65-0.84],0.467,,Free Cholesterol in Medium LDL
Albumin,0.73 [0.65-0.81],0.003,**,Albumin
