Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,"0.000 [-0.000,0.000]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,"0.000 [-0.000,0.000]",1.000,,Cholesteryl Esters in LDL
HDL-CE,"0.000 [-0.000,0.000]",1.000,,Cholesteryl Esters in HDL
Total-C,"0.000 [-0.000,0.000]",1.000,,Total-Cholesterol
Remnant-C,"0.000 [-0.000,0.000]",1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
MUFA%,"-0.000 [-0.000,0.000]",1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-3%,"-0.000 [-0.000,0.000]",1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,"-0.000 [-0.000,0.000]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Omega-6%,"-0.000 [-0.000,0.000]",1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
LA%,"-0.000 [-0.000,0.000]",1.000,,Linoleic Acid to Total-Fatty Acids percentage
