Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,"0.003 [0.000,0.005]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
HDL-C,"0.001 [-0.002,0.003]",1.000,,HDL Cholesterol
VLDL-C,"0.000 [-0.002,0.003]",1.000,,VLDL Cholesterol
Total-C,"0.000 [-0.002,0.002]",1.000,,Total-Cholesterol
ApoB,"0.000 [-0.002,0.002]",1.000,,Apolipoprotein B
Remnant-C,"-0.000 [-0.002,0.002]",1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-FC%,"-0.002 [-0.004,0.000]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LA%,"-0.002 [-0.005,-0.000]",1.000,,Linoleic Acid to Total-Fatty Acids percentage
PUFA/MUFA,"-0.004 [-0.006,-0.001]",1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
DHA%,"-0.004 [-0.006,-0.002]",1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
