Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Remnant-C,"0.202 [-0.022,0.425]",1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,"0.200 [-0.022,0.423]",1.000,,Total-Cholesterol Minus HDL-C
LDL-C,"0.175 [-0.047,0.397]",1.000,,LDL Cholesterol
Total-C,"0.145 [-0.082,0.373]",1.000,,Total-Cholesterol
M-LDL-TG%,"0.117 [-0.113,0.348]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
HDL-CE,"-0.184 [-0.438,0.071]",1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,"-0.381 [-0.618,-0.144]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
DHA%,"-0.413 [-0.651,-0.176]",1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA/MUFA,"-0.501 [-0.747,-0.256]",1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
PUFA%,"-0.577 [-0.820,-0.334]",0.769,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
