Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Total-C,"0.012 [-0.001,0.026]",1.000,,Total-Cholesterol
LDL-CE,"0.011 [-0.002,0.023]",1.000,,Cholesteryl Esters in LDL
VLDL-C,"0.007 [-0.006,0.020]",1.000,,VLDL Cholesterol
HDL-CE,"0.007 [-0.008,0.021]",1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,"0.003 [-0.010,0.017]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-VLDL-TG%,"-0.000 [-0.013,0.013]",1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
M-LDL-PL%,"-0.001 [-0.014,0.012]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-FC%,"-0.001 [-0.014,0.012]",1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-HDL-TG%,"-0.004 [-0.017,0.010]",1.000,,Triglycerides to Total-Lipids in Large HDL percentage
L-LDL-TG%,"-0.008 [-0.022,0.005]",1.000,,Triglycerides to Total-Lipids in Large LDL percentage
