Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Gly,"0.108 [0.099,0.116]",5.679e-127,***,Glycine
Tyr,"0.072 [0.064,0.081]",3.810e-61,***,Tyrosine
M-HDL-PL%,"0.055 [0.047,0.064]",3.905e-30,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-PL%,"0.051 [0.042,0.060]",3.463e-25,***,Phospholipids to Total-Lipids in Very Large HDL percentage
Gln,"0.043 [0.035,0.052]",8.368e-20,***,Glutamine
S-LDL-PL%,"0.042 [0.034,0.050]",1.559e-19,***,Phospholipids to Total-Lipids in Small LDL percentage
M-HDL-TG%,"0.039 [0.031,0.047]",1.947e-14,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-HDL-FC%,"0.037 [0.028,0.045]",6.028e-12,***,Free Cholesterol to Total-Lipids in Large HDL percentage
S-HDL-TG%,"0.036 [0.028,0.045]",2.265e-11,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-HDL-FC,"0.032 [0.023,0.041]",1.528e-07,***,Free Cholesterol in Very Large HDL
S-HDL-PL%,"0.032 [0.024,0.040]",5.960e-09,***,Phospholipids to Total-Lipids in Small HDL percentage
L-LDL-TG%,"0.032 [0.023,0.040]",1.947e-08,***,Triglycerides to Total-Lipids in Large LDL percentage
Phe,"0.030 [0.022,0.038]",1.086e-07,***,Phenylalanine
Ile,"0.029 [0.021,0.037]",1.391e-06,***,Isoleucine
M-LDL-TG%,"0.028 [0.020,0.036]",5.148e-06,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-TG,"0.026 [0.018,0.034]",1.772e-04,***,Triglycerides in Large HDL
XL-HDL-PL,"0.026 [0.017,0.035]",0.008,**,Phospholipids in Very Large HDL
L-HDL-TG%,"0.025 [0.017,0.034]",0.001,**,Triglycerides to Total-Lipids in Large HDL percentage
Leu,"0.025 [0.017,0.033]",0.001,**,Leucine
Total-BCAA,"0.023 [0.015,0.032]",0.017,*,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
S-HDL-FC%,"0.023 [0.015,0.031]",0.021,*,Free Cholesterol to Total-Lipids in Small HDL percentage
IDL-TG%,"0.023 [0.014,0.031]",0.026,*,Triglycerides to Total-Lipids in IDL percentage
M-LDL-PL%,"0.021 [0.013,0.029]",0.044,*,Phospholipids to Total-Lipids in Medium LDL percentage
L-LDL-P,"-0.022 [-0.030,-0.014]",0.024,*,Concentration of Large LDL Particles
S-LDL-PL,"-0.022 [-0.030,-0.014]",0.019,*,Phospholipids in Small LDL
XXL-VLDL-FC,"-0.023 [-0.031,-0.014]",0.022,*,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-CE,"-0.023 [-0.031,-0.015]",0.011,*,Cholesteryl Esters in Very Large VLDL
LDL-P,"-0.023 [-0.031,-0.015]",0.005,**,Concentration of LDL Particles
IDL-C%,"-0.023 [-0.031,-0.015]",0.007,**,Cholesterol to Total-Lipids in IDL percentage
S-LDL-FC,"-0.024 [-0.032,-0.016]",0.002,**,Free Cholesterol in Small LDL
M-VLDL-P,"-0.024 [-0.032,-0.016]",0.002,**,Concentration of Medium VLDL Particles
Non-HDL-C,"-0.024 [-0.032,-0.016]",0.001,**,Total-Cholesterol Minus HDL-C
Unsaturation,"-0.024 [-0.032,-0.015]",0.010,*,Degree of Unsaturation
XXL-VLDL-C,"-0.025 [-0.033,-0.017]",9.648e-04,***,Cholesterol in Chylomicrons and Extremely Large VLDL
HDL-FC,"-0.026 [-0.035,-0.016]",0.011,*,Free Cholesterol in HDL
M-LDL-P,"-0.026 [-0.034,-0.018]",3.551e-05,***,Concentration of Medium LDL Particles
XXL-VLDL-CE,"-0.027 [-0.035,-0.018]",1.003e-04,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
L-LDL-PL,"-0.027 [-0.035,-0.019]",1.200e-05,***,Phospholipids in Large LDL
IDL-FC%,"-0.027 [-0.035,-0.019]",1.368e-05,***,Free Cholesterol to Total-Lipids in IDL percentage
DHA,"-0.027 [-0.036,-0.019]",6.160e-05,***,Docosahexaenoic Acid
Total-FC,"-0.027 [-0.036,-0.019]",8.684e-06,***,Total-Free Cholesterol
L-LDL-L,"-0.028 [-0.036,-0.020]",3.939e-06,***,Total-Lipids in Large LDL
SFA,"-0.028 [-0.036,-0.019]",6.258e-06,***,Saturated Fatty Acids
L-LDL-FC,"-0.028 [-0.036,-0.020]",4.795e-06,***,Free Cholesterol in Large LDL
LDL-PL,"-0.028 [-0.036,-0.020]",7.281e-07,***,Phospholipids in LDL
Clinical LDL-C,"-0.029 [-0.037,-0.020]",7.184e-07,***,Clinical LDL Cholesterol
LDL-FC,"-0.029 [-0.037,-0.021]",4.260e-07,***,Free Cholesterol in LDL
L-LDL-C,"-0.029 [-0.037,-0.021]",4.070e-07,***,Cholesterol in Large LDL
L-LDL-CE,"-0.029 [-0.037,-0.021]",2.975e-07,***,Cholesteryl Esters in Large LDL
LA,"-0.029 [-0.037,-0.021]",2.887e-07,***,Linoleic Acid
L-HDL-CE%,"-0.029 [-0.038,-0.021]",6.768e-06,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-LDL-L,"-0.029 [-0.037,-0.021]",1.072e-07,***,Total-Lipids in Small LDL
HDL-PL,"-0.029 [-0.038,-0.021]",1.970e-05,***,Phospholipids in HDL
LDL-L,"-0.030 [-0.038,-0.022]",4.940e-08,***,Total-Lipids in LDL
Total-L,"-0.031 [-0.039,-0.022]",3.431e-08,***,Total-Lipids in Lipoprotein Particles
Omega-3,"-0.031 [-0.039,-0.022]",7.257e-08,***,Omega-3 Fatty Acids
LDL-C,"-0.032 [-0.040,-0.023]",2.881e-09,***,LDL Cholesterol
MUFA,"-0.032 [-0.040,-0.023]",1.206e-08,***,Monounsaturated Fatty Acids
M-LDL-CE%,"-0.032 [-0.040,-0.024]",2.862e-09,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
LDL-CE,"-0.032 [-0.040,-0.024]",9.789e-10,***,Cholesteryl Esters in LDL
VLDL-size,"-0.032 [-0.041,-0.024]",6.337e-08,***,Average Diameter for VLDL Particles
L-LDL-CE%,"-0.033 [-0.041,-0.025]",5.649e-10,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-LDL-PL,"-0.033 [-0.041,-0.025]",2.043e-10,***,Phospholipids in Medium LDL
M-LDL-FC,"-0.033 [-0.041,-0.025]",1.840e-10,***,Free Cholesterol in Medium LDL
S-LDL-C,"-0.033 [-0.041,-0.025]",1.205e-10,***,Cholesterol in Small LDL
Total-PL,"-0.033 [-0.042,-0.025]",1.438e-09,***,Total-Phospholipids in Lipoprotein Particles
Total-C,"-0.034 [-0.042,-0.025]",2.622e-10,***,Total-Cholesterol
M-LDL-L,"-0.034 [-0.042,-0.026]",8.913e-12,***,Total-Lipids in Medium LDL
HDL-L,"-0.034 [-0.043,-0.025]",1.478e-08,***,Total-Lipids in HDL
Phosphoglyc,"-0.035 [-0.043,-0.026]",2.884e-10,***,Phosphoglycerides
M-HDL-PL,"-0.035 [-0.043,-0.026]",3.901e-10,***,Phospholipids in Medium HDL
S-LDL-CE,"-0.035 [-0.043,-0.027]",8.755e-13,***,Cholesteryl Esters in Small LDL
M-LDL-C,"-0.036 [-0.044,-0.028]",5.563e-13,***,Cholesterol in Medium LDL
Total-CE,"-0.036 [-0.044,-0.028]",4.541e-12,***,Total-Esterified Cholesterol
M-LDL-CE,"-0.036 [-0.044,-0.028]",3.541e-13,***,Cholesteryl Esters in Medium LDL
Total-FA,"-0.036 [-0.044,-0.028]",1.096e-12,***,Total-Fatty Acids
