Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-PL,"0.642 [0.614,0.670]",0.000e+00,***,Phospholipids in Small HDL
S-HDL-L,"0.628 [0.600,0.656]",0.000e+00,***,Total-Lipids in Small HDL
SFA%,"0.592 [0.563,0.621]",0.000e+00,***,Saturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-C,"0.586 [0.559,0.614]",0.000e+00,***,Cholesterol in Small HDL
S-HDL-CE,"0.571 [0.543,0.599]",0.000e+00,***,Cholesteryl Esters in Small HDL
S-HDL-P,"0.571 [0.543,0.598]",0.000e+00,***,Concentration of Small HDL Particles
M-HDL-PL,"0.565 [0.537,0.593]",0.000e+00,***,Phospholipids in Medium HDL
M-HDL-L,"0.554 [0.526,0.582]",0.000e+00,***,Total-Lipids in Medium HDL
S-HDL-FC,"0.553 [0.525,0.581]",0.000e+00,***,Free Cholesterol in Small HDL
HDL-P,"0.548 [0.520,0.575]",0.000e+00,***,Concentration of HDL Particles
M-HDL-CE,"0.527 [0.499,0.555]",2.518e-290,***,Cholesteryl Esters in Medium HDL
M-HDL-C,"0.525 [0.497,0.553]",6.383e-288,***,Cholesterol in Medium HDL
M-HDL-P,"0.524 [0.496,0.551]",1.563e-292,***,Concentration of Medium HDL Particles
Total-P,"0.521 [0.493,0.549]",5.145e-288,***,Total-Concentration of Lipoprotein Particles
ApoA1,"0.506 [0.478,0.534]",1.178e-266,***,Apolipoprotein A1
M-HDL-FC,"0.500 [0.472,0.527]",1.013e-263,***,Free Cholesterol in Medium HDL
HDL-PL,"0.474 [0.446,0.502]",3.711e-234,***,Phospholipids in HDL
HDL-L,"0.452 [0.424,0.480]",9.354e-209,***,Total-Lipids in HDL
PC,"0.423 [0.395,0.452]",4.636e-184,***,Phosphatidylcholines
Phosphoglyc,"0.411 [0.383,0.439]",1.830e-174,***,Phosphoglycerides
HDL-CE,"0.401 [0.372,0.429]",3.914e-159,***,Cholesteryl Esters in HDL
HDL-C,"0.400 [0.371,0.429]",9.919e-159,***,HDL Cholesterol
DHA,"0.390 [0.362,0.419]",1.688e-150,***,Docosahexaenoic Acid
Cholines,"0.374 [0.346,0.402]",3.427e-143,***,Total-Cholines
HDL-FC,"0.368 [0.340,0.396]",1.803e-137,***,Free Cholesterol in HDL
Omega-3,"0.349 [0.321,0.378]",3.586e-120,***,Omega-3 Fatty Acids
SFA,"0.346 [0.317,0.375]",2.083e-118,***,Saturated Fatty Acids
Total-PL,"0.346 [0.318,0.374]",7.373e-122,***,Total-Phospholipids in Lipoprotein Particles
L-HDL-PL%,"0.340 [0.310,0.371]",2.633e-100,***,Phospholipids to Total-Lipids in Large HDL percentage
Omega-3%,"0.311 [0.282,0.340]",2.204e-91,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Albumin,"0.304 [0.275,0.333]",1.771e-89,***,Albumin
DHA%,"0.295 [0.265,0.324]",1.519e-80,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-HDL-FC%,"0.286 [0.257,0.316]",8.704e-75,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
Acetone,"0.285 [0.257,0.313]",1.937e-85,***,Acetone
M-HDL-TG,"0.281 [0.253,0.310]",4.558e-78,***,Triglycerides in Medium HDL
Total-L,"0.240 [0.212,0.268]",1.792e-56,***,Total-Lipids in Lipoprotein Particles
XL-VLDL-TG%,"0.235 [0.207,0.264]",1.828e-53,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
SM,"0.232 [0.204,0.260]",1.629e-53,***,Sphingomyelins
L-HDL-PL,"0.231 [0.202,0.260]",6.649e-51,***,Phospholipids in Large HDL
L-LDL-TG,"0.226 [0.197,0.255]",5.585e-48,***,Triglycerides in Large LDL
Total-FA,"0.223 [0.194,0.251]",1.514e-47,***,Total-Fatty Acids
Tyr,"0.221 [0.193,0.250]",3.752e-46,***,Tyrosine
S-HDL-PL%,"0.221 [0.193,0.249]",3.282e-49,***,Phospholipids to Total-Lipids in Small HDL percentage
HDL-TG,"0.221 [0.193,0.250]",8.743e-47,***,Triglycerides in HDL
Total-CE,"0.217 [0.188,0.245]",3.549e-45,***,Total-Esterified Cholesterol
LDL-TG,"0.200 [0.172,0.229]",6.918e-37,***,Triglycerides in LDL
XL-HDL-CE%,"0.200 [0.171,0.228]",2.433e-38,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
IDL-CE%,"0.197 [0.168,0.226]",1.396e-35,***,Cholesteryl Esters to Total-Lipids in IDL percentage
Total-C,"0.194 [0.166,0.223]",1.443e-35,***,Total-Cholesterol
Acetoacetate,"0.192 [0.165,0.220]",9.795e-37,***,Acetoacetate
S-HDL-TG,"0.192 [0.163,0.221]",9.474e-33,***,Triglycerides in Small HDL
L-HDL-L,"0.190 [0.161,0.219]",2.073e-32,***,Total-Lipids in Large HDL
IDL-TG,"0.185 [0.156,0.214]",2.931e-31,***,Triglycerides in IDL
L-VLDL-TG%,"0.180 [0.152,0.208]",2.008e-31,***,Triglycerides to Total-Lipids in Large VLDL percentage
M-LDL-TG,"0.176 [0.147,0.205]",1.173e-27,***,Triglycerides in Medium LDL
XS-VLDL-TG%,"0.151 [0.122,0.180]",4.177e-19,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-HDL-P,"0.147 [0.118,0.176]",4.223e-18,***,Concentration of Large HDL Particles
MUFA,"0.145 [0.116,0.174]",1.287e-17,***,Monounsaturated Fatty Acids
L-HDL-TG,"0.145 [0.117,0.173]",1.335e-18,***,Triglycerides in Large HDL
IDL-CE,"0.143 [0.114,0.171]",8.668e-18,***,Cholesteryl Esters in IDL
L-HDL-FC,"0.134 [0.105,0.163]",1.718e-14,***,Free Cholesterol in Large HDL
S-LDL-CE%,"0.133 [0.105,0.162]",8.115e-15,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-VLDL-TG%,"0.132 [0.103,0.161]",8.066e-14,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-C,"0.131 [0.102,0.160]",3.750e-13,***,Cholesterol in Large HDL
Total-FC,"0.131 [0.102,0.159]",3.183e-14,***,Total-Free Cholesterol
XS-VLDL-TG,"0.129 [0.100,0.158]",4.049e-13,***,Triglycerides in Very Small VLDL
L-LDL-L,"0.127 [0.098,0.155]",3.123e-13,***,Total-Lipids in Large LDL
L-HDL-CE,"0.126 [0.096,0.155]",8.609e-12,***,Cholesteryl Esters in Large HDL
IDL-C,"0.123 [0.095,0.152]",2.354e-12,***,Cholesterol in IDL
IDL-L,"0.121 [0.092,0.149]",1.236e-11,***,Total-Lipids in IDL
M-HDL-C%,"0.120 [0.090,0.150]",7.283e-10,***,Cholesterol to Total-Lipids in Medium HDL percentage
L-LDL-CE,"0.120 [0.092,0.148]",1.602e-11,***,Cholesteryl Esters in Large LDL
PUFA,"0.118 [0.090,0.147]",7.055e-11,***,Polyunsaturated Fatty Acids
L-LDL-PL,"0.118 [0.090,0.146]",4.017e-11,***,Phospholipids in Large LDL
L-LDL-C,"0.115 [0.086,0.143]",3.669e-10,***,Cholesterol in Large LDL
LDL-L,"0.114 [0.086,0.142]",4.931e-10,***,Total-Lipids in LDL
LDL-CE,"0.113 [0.085,0.141]",7.459e-10,***,Cholesteryl Esters in LDL
L-LDL-TG%,"0.113 [0.083,0.142]",1.077e-08,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-CE,"0.112 [0.083,0.140]",1.773e-09,***,Cholesteryl Esters in Medium LDL
3-Hydroxybutyrate,"0.111 [0.083,0.139]",1.190e-09,***,3-Hydroxybutyrate
M-LDL-L,"0.111 [0.083,0.139]",2.749e-09,***,Total-Lipids in Medium LDL
Glu-lactate,"0.108 [0.079,0.137]",4.079e-08,***,Glucose-lactate
LDL-C,"0.106 [0.078,0.135]",3.117e-08,***,LDL Cholesterol
M-LDL-C,"0.104 [0.076,0.132]",7.564e-08,***,Cholesterol in Medium LDL
M-LDL-PL,"0.103 [0.075,0.131]",1.553e-07,***,Phospholipids in Medium LDL
XL-HDL-TG%,"0.102 [0.073,0.131]",1.677e-06,***,Triglycerides to Total-Lipids in Very Large HDL percentage
Total-TG,"0.102 [0.073,0.131]",1.272e-06,***,Total-Triglycerides
LDL-PL,"0.100 [0.072,0.128]",7.219e-07,***,Phospholipids in LDL
His,"0.100 [0.072,0.128]",5.864e-07,***,Histidine
Leu,"0.100 [0.071,0.128]",1.553e-06,***,Leucine
Glu,"0.099 [0.070,0.128]",3.907e-06,***,Glucose
S-LDL-TG,"0.098 [0.069,0.126]",6.643e-06,***,Triglycerides in Small LDL
S-VLDL-TG%,"0.096 [0.068,0.125]",8.823e-06,***,Triglycerides to Total-Lipids in Small VLDL percentage
XL-VLDL-TG,"0.093 [0.064,0.122]",7.323e-05,***,Triglycerides in Very Large VLDL
IDL-C%,"0.093 [0.064,0.121]",7.635e-05,***,Cholesterol to Total-Lipids in IDL percentage
L-LDL-FC,"0.092 [0.064,0.120]",4.090e-05,***,Free Cholesterol in Large LDL
