Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,"0.004 [-0.000,0.008]",1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
L-VLDL-TG%,"0.004 [-0.000,0.008]",1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
M-LDL-PL%,"0.004 [-0.000,0.007]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-LDL-TG%,"0.003 [-0.001,0.007]",1.000,,Triglycerides to Total-Lipids in Large LDL percentage
Ala,"0.000 [-0.004,0.004]",1.000,,Alanine
M-LDL-FC%,"-0.000 [-0.004,0.004]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-C,"-0.002 [-0.007,0.002]",1.000,,HDL Cholesterol
ApoB,"-0.004 [-0.008,-0.000]",1.000,,Apolipoprotein B
Clinical LDL-C,"-0.004 [-0.008,-0.000]",1.000,,Clinical LDL Cholesterol
Gln,"-0.009 [-0.013,-0.006]",0.672,,Glutamine
