Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-6/Omega-3,"0.040 [0.027,0.052]",3.698e-05,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-VLDL-FC%,"0.033 [0.021,0.044]",0.017,*,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-PL%,"0.024 [0.012,0.036]",1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
M-HDL-PL%,"0.012 [-0.001,0.025]",1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,"0.009 [-0.003,0.022]",1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
Omega-3,"-0.032 [-0.044,-0.020]",0.032,*,Omega-3 Fatty Acids
XL-HDL-P,"-0.033 [-0.046,-0.021]",0.030,*,Concentration of Very Large HDL Particles
DHA,"-0.038 [-0.050,-0.026]",2.811e-04,***,Docosahexaenoic Acid
Omega-3%,"-0.041 [-0.053,-0.029]",9.973e-06,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA%,"-0.042 [-0.054,-0.029]",1.192e-05,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
