Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Albumin,"0.193 [0.155,0.232]",1.081e-17,***,Albumin
SM,"0.183 [0.143,0.224]",2.456e-13,***,Sphingomyelins
S-HDL-CE,"0.178 [0.140,0.216]",2.407e-14,***,Cholesteryl Esters in Small HDL
S-HDL-C,"0.177 [0.139,0.216]",3.704e-14,***,Cholesterol in Small HDL
Total-P,"0.177 [0.136,0.218]",3.266e-12,***,Total-Concentration of Lipoprotein Particles
Total-CE,"0.177 [0.137,0.217]",4.980e-13,***,Total-Esterified Cholesterol
S-HDL-P,"0.175 [0.137,0.214]",9.169e-14,***,Concentration of Small HDL Particles
Total-C,"0.172 [0.133,0.212]",3.133e-12,***,Total-Cholesterol
XL-HDL-CE%,"0.172 [0.132,0.211]",5.753e-12,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-LDL-FC,"0.169 [0.130,0.207]",3.698e-12,***,Free Cholesterol in Medium LDL
LDL-FC,"0.167 [0.128,0.206]",1.060e-11,***,Free Cholesterol in LDL
Clinical LDL-C,"0.167 [0.128,0.205]",6.790e-12,***,Clinical LDL Cholesterol
S-LDL-C%,"0.167 [0.128,0.206]",1.210e-11,***,Cholesterol to Total-Lipids in Small LDL percentage
L-LDL-PL,"0.166 [0.127,0.205]",1.404e-11,***,Phospholipids in Large LDL
Glu-lactate,"0.165 [0.126,0.205]",8.391e-11,***,Glucose-lactate
M-LDL-C%,"0.165 [0.126,0.205]",4.943e-11,***,Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-FC,"0.165 [0.126,0.204]",4.255e-11,***,Free Cholesterol in Large LDL
HDL-P,"0.164 [0.123,0.205]",9.018e-10,***,Concentration of HDL Particles
M-LDL-C,"0.163 [0.124,0.202]",3.441e-11,***,Cholesterol in Medium LDL
XS-VLDL-FC%,"0.163 [0.124,0.202]",8.766e-11,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
LDL-C,"0.162 [0.123,0.201]",4.884e-11,***,LDL Cholesterol
LDL-PL,"0.161 [0.122,0.200]",8.762e-11,***,Phospholipids in LDL
IDL-FC,"0.161 [0.121,0.201]",5.685e-10,***,Free Cholesterol in IDL
L-LDL-C,"0.160 [0.121,0.199]",1.991e-10,***,Cholesterol in Large LDL
LDL-L,"0.159 [0.121,0.198]",1.376e-10,***,Total-Lipids in LDL
L-LDL-L,"0.159 [0.120,0.198]",2.103e-10,***,Total-Lipids in Large LDL
M-LDL-L,"0.158 [0.120,0.197]",2.342e-10,***,Total-Lipids in Medium LDL
LDL-CE,"0.158 [0.119,0.196]",2.821e-10,***,Cholesteryl Esters in LDL
Total-FC,"0.158 [0.118,0.197]",9.185e-10,***,Total-Free Cholesterol
M-LDL-CE,"0.158 [0.119,0.196]",4.256e-10,***,Cholesteryl Esters in Medium LDL
S-LDL-FC,"0.157 [0.118,0.196]",6.093e-10,***,Free Cholesterol in Small LDL
L-LDL-CE,"0.156 [0.117,0.195]",9.324e-10,***,Cholesteryl Esters in Large LDL
