Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,"0.002 [-0.000,0.004]",1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-C%,"0.002 [-0.000,0.003]",1.000,,Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-FC%,"0.001 [-0.001,0.003]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-CE%,"0.001 [-0.001,0.002]",1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Ala,"0.000 [-0.001,0.002]",1.000,,Alanine
M-LDL-PL%,"-0.000 [-0.002,0.002]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
VLDL-C,"-0.000 [-0.002,0.002]",1.000,,VLDL Cholesterol
LDL-CE,"-0.000 [-0.002,0.002]",1.000,,Cholesteryl Esters in LDL
Total-CE,"-0.001 [-0.003,0.001]",1.000,,Total-Esterified Cholesterol
HDL-CE,"-0.002 [-0.005,-0.000]",1.000,,Cholesteryl Esters in HDL
