Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,"0.001 [0.000,0.001]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,"0.001 [0.000,0.001]",1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-3%,"0.000 [-0.000,0.001]",1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
SFA%,"0.000 [-0.000,0.001]",1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
DHA,"0.000 [-0.000,0.001]",1.000,,Docosahexaenoic Acid
DHA%,"-0.000 [-0.001,0.000]",1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA%,"-0.001 [-0.001,-0.000]",1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,"-0.001 [-0.001,-0.000]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6%,"-0.001 [-0.001,-0.000]",1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
LA%,"-0.001 [-0.001,-0.000]",1.000,,Linoleic Acid to Total-Fatty Acids percentage
