Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,"5.414 [-0.504,11.333]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,"1.011 [-4.745,6.767]",1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,"0.767 [-4.990,6.523]",1.000,,Total-Cholesterol Minus HDL-C
Total-C,"0.374 [-5.430,6.178]",1.000,,Total-Cholesterol
VLDL-C,"0.361 [-5.356,6.079]",1.000,,VLDL Cholesterol
LDL-CE,"-0.086 [-5.799,5.626]",1.000,,Cholesteryl Esters in LDL
HDL-CE,"-0.643 [-6.428,5.143]",1.000,,Cholesteryl Esters in HDL
HDL-C,"-0.947 [-6.723,4.829]",1.000,,HDL Cholesterol
M-LDL-TG%,"-5.636 [-11.477,0.205]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Leu,"-13.422 [-19.003,-7.841]",0.559,,Leucine
