Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Ile,"0.028 [-0.012,0.068]",1.000,,Isoleucine
Leu,"0.020 [-0.021,0.061]",1.000,,Leucine
M-LDL-PL%,"0.016 [-0.024,0.055]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Total-BCAA,"0.011 [-0.030,0.052]",1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Phe,"0.004 [-0.036,0.043]",1.000,,Phenylalanine
Omega-3%,"-0.102 [-0.143,-0.061]",0.264,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
HDL-P,"-0.102 [-0.145,-0.060]",0.577,,Concentration of HDL Particles
DHA%,"-0.104 [-0.146,-0.062]",0.329,,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-3,"-0.104 [-0.146,-0.063]",0.172,,Omega-3 Fatty Acids
DHA,"-0.121 [-0.163,-0.079]",0.003,**,Docosahexaenoic Acid
