Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-LDL-PL%,1.14 [1.06-1.22],1.000,,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-TG%,1.09 [1.02-1.17],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.09 [1.01-1.17],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.08 [1.01-1.16],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.08 [1.00-1.15],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
Cholines,0.83 [0.78-0.89],0.090,,Total-Cholines
HDL-P,0.82 [0.76-0.89],0.117,,Concentration of HDL Particles
PC,0.82 [0.77-0.88],0.015,*,Phosphatidylcholines
ApoA1,0.82 [0.76-0.89],0.118,,Apolipoprotein A1
Total-P,0.82 [0.76-0.88],0.036,*,Total-Concentration of Lipoprotein Particles
