Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-TG%,1.36 [1.09-1.70],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-TG%,1.34 [1.11-1.62],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Ile,1.02 [0.82-1.26],1.000,,Isoleucine
Val,1.01 [0.81-1.26],1.000,,Valine
Phe,1.01 [0.82-1.24],1.000,,Phenylalanine
Remnant-C,0.92 [0.76-1.12],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
LDL-CE,0.85 [0.69-1.03],1.000,,Cholesteryl Esters in LDL
Total-C,0.84 [0.70-1.02],1.000,,Total-Cholesterol
M-LDL-FC%,0.84 [0.70-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,0.76 [0.59-0.99],1.000,,Cholesteryl Esters in HDL
