Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.13 [1.01-1.27],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-CE%,1.11 [0.98-1.25],1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-C%,1.11 [0.98-1.25],1.000,,Cholesterol to Total-Lipids in Large HDL percentage
L-LDL-FC%,1.04 [0.93-1.17],1.000,,Free Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-FC%,1.02 [0.91-1.14],1.000,,Free Cholesterol to Total-Lipids in Large HDL percentage
HDL-C,1.00 [0.88-1.13],1.000,,HDL Cholesterol
M-VLDL-TG%,0.92 [0.83-1.03],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
Remnant-C,0.85 [0.77-0.95],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
LDL-C,0.85 [0.76-0.94],1.000,,LDL Cholesterol
Non-HDL-C,0.85 [0.76-0.94],1.000,,Total-Cholesterol Minus HDL-C
