Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.20 [1.16-1.24],2.902e-25,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.19 [1.16-1.23],6.012e-24,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.19 [1.15-1.22],7.891e-23,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.16 [1.12-1.19],2.835e-13,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.15 [1.12-1.19],4.122e-14,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.15 [1.12-1.19],2.286e-13,***,Phospholipids to Total-Lipids in Large HDL percentage
S-VLDL-TG%,1.15 [1.11-1.18],7.499e-11,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-HDL-PL%,1.14 [1.10-1.18],3.604e-09,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-PL%,1.14 [1.10-1.17],7.473e-09,***,Phospholipids to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.13 [1.10-1.17],3.007e-08,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-PL%,1.13 [1.09-1.17],1.340e-07,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG%,1.10 [1.06-1.14],0.033,*,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-HDL-TG,1.10 [1.07-1.13],2.557e-04,***,Triglycerides in Medium HDL
IDL-PL%,1.10 [1.06-1.13],9.849e-04,***,Phospholipids to Total-Lipids in IDL percentage
S-HDL-TG%,1.10 [1.06-1.13],0.020,*,Triglycerides to Total-Lipids in Small HDL percentage
HDL-TG,1.09 [1.06-1.13],0.003,**,Triglycerides in HDL
SFA%,1.09 [1.06-1.13],0.016,*,Saturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-TG,1.09 [1.06-1.12],0.008,**,Triglycerides in Very Small VLDL
S-HDL-TG,1.09 [1.05-1.12],0.037,*,Triglycerides in Small HDL
L-LDL-P,0.92 [0.89-0.95],0.032,*,Concentration of Large LDL Particles
S-LDL-P,0.92 [0.89-0.95],0.031,*,Concentration of Small LDL Particles
Remnant-C,0.92 [0.89-0.94],0.003,**,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
LDL-P,0.91 [0.89-0.94],0.005,**,Concentration of LDL Particles
LA,0.91 [0.89-0.94],0.005,**,Linoleic Acid
ApoB,0.91 [0.89-0.94],0.002,**,Apolipoprotein B
IDL-PL,0.91 [0.88-0.94],0.004,**,Phospholipids in IDL
M-LDL-CE,0.91 [0.88-0.94],0.003,**,Cholesteryl Esters in Medium LDL
S-LDL-CE,0.91 [0.88-0.94],0.001,**,Cholesteryl Esters in Small LDL
Total-FC,0.91 [0.88-0.94],8.522e-04,***,Total-Free Cholesterol
PUFA%,0.91 [0.88-0.94],9.732e-04,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-L,0.91 [0.88-0.94],4.390e-04,***,Total-Lipids in Medium LDL
S-LDL-PL,0.91 [0.88-0.94],2.635e-04,***,Phospholipids in Small LDL
XL-HDL-C%,0.91 [0.88-0.94],0.005,**,Cholesterol to Total-Lipids in Very Large HDL percentage
S-LDL-L,0.91 [0.88-0.94],2.240e-04,***,Total-Lipids in Small LDL
M-LDL-P,0.91 [0.88-0.94],3.390e-04,***,Concentration of Medium LDL Particles
M-LDL-PL,0.91 [0.88-0.94],2.706e-04,***,Phospholipids in Medium LDL
M-HDL-CE%,0.90 [0.88-0.93],4.981e-05,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
LDL-CE,0.90 [0.88-0.93],5.156e-05,***,Cholesteryl Esters in LDL
Non-HDL-C,0.90 [0.88-0.93],1.902e-05,***,Total-Cholesterol Minus HDL-C
Total-C,0.90 [0.88-0.93],4.050e-05,***,Total-Cholesterol
L-LDL-CE,0.90 [0.88-0.93],3.860e-05,***,Cholesteryl Esters in Large LDL
LDL-L,0.90 [0.88-0.93],1.443e-05,***,Total-Lipids in LDL
IDL-L,0.90 [0.87-0.93],2.275e-05,***,Total-Lipids in IDL
M-LDL-C,0.90 [0.87-0.93],2.428e-05,***,Cholesterol in Medium LDL
XS-VLDL-FC%,0.90 [0.88-0.93],6.378e-07,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Total-CE,0.90 [0.87-0.93],2.014e-05,***,Total-Esterified Cholesterol
L-LDL-L,0.90 [0.87-0.93],1.042e-05,***,Total-Lipids in Large LDL
M-VLDL-C,0.90 [0.87-0.93],9.419e-06,***,Cholesterol in Medium VLDL
S-VLDL-CE%,0.90 [0.87-0.93],1.406e-06,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-HDL-C%,0.90 [0.87-0.93],1.606e-05,***,Cholesterol to Total-Lipids in Medium HDL percentage
S-LDL-C,0.90 [0.87-0.93],3.165e-06,***,Cholesterol in Small LDL
IDL-P,0.90 [0.87-0.93],2.289e-06,***,Concentration of IDL Particles
IDL-FC%,0.90 [0.87-0.92],2.316e-07,***,Free Cholesterol to Total-Lipids in IDL percentage
XL-VLDL-C%,0.90 [0.87-0.93],5.539e-05,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
LDL-C,0.90 [0.87-0.92],6.954e-07,***,LDL Cholesterol
M-VLDL-PL%,0.90 [0.87-0.92],1.495e-07,***,Phospholipids to Total-Lipids in Medium VLDL percentage
LDL-PL,0.90 [0.87-0.92],6.853e-07,***,Phospholipids in LDL
L-LDL-C,0.90 [0.87-0.92],8.144e-07,***,Cholesterol in Large LDL
XL-VLDL-CE%,0.89 [0.86-0.92],8.207e-06,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
S-LDL-FC%,0.89 [0.87-0.92],4.119e-09,***,Free Cholesterol to Total-Lipids in Small LDL percentage
L-LDL-PL,0.89 [0.86-0.92],6.917e-08,***,Phospholipids in Large LDL
M-VLDL-FC%,0.89 [0.86-0.92],1.235e-08,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
L-HDL-CE%,0.89 [0.86-0.92],2.194e-09,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-LDL-FC%,0.89 [0.86-0.92],2.222e-08,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
IDL-FC,0.89 [0.86-0.92],5.459e-08,***,Free Cholesterol in IDL
IDL-CE,0.89 [0.86-0.92],2.108e-08,***,Cholesteryl Esters in IDL
IDL-C,0.89 [0.86-0.92],1.183e-08,***,Cholesterol in IDL
Omega-6%,0.89 [0.86-0.92],1.066e-08,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
