Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.08 [0.95-1.22],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,1.05 [0.92-1.19],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,1.04 [0.91-1.19],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.03 [0.90-1.17],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,1.02 [0.89-1.16],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,1.00 [0.88-1.14],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,0.97 [0.85-1.11],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,0.95 [0.84-1.09],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-C%,0.90 [0.80-1.03],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-CE%,0.90 [0.80-1.03],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
