Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,1.18 [1.00-1.38],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-PL%,1.09 [0.93-1.28],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.07 [0.92-1.24],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-CE%,1.05 [0.89-1.23],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-HDL-C%,1.01 [0.86-1.18],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-FC%,0.99 [0.84-1.16],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.93 [0.80-1.08],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.90 [0.78-1.05],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,0.90 [0.78-1.04],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.87 [0.75-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
