Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.49 [1.29-1.71],0.009,**,Glycoprotein Acetyls
M-LDL-TG%,1.13 [0.99-1.30],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,1.12 [0.96-1.30],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,1.07 [0.93-1.23],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,1.02 [0.88-1.18],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-C%,0.95 [0.82-1.09],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-CE%,0.93 [0.81-1.07],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-VLDL-TG%,0.93 [0.80-1.07],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-CE%,0.85 [0.74-0.97],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Albumin,0.63 [0.56-0.71],3.692e-09,***,Albumin
