Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.13 [1.05-1.20],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.12 [1.05-1.20],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,1.09 [1.02-1.17],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-PL%,1.04 [0.97-1.12],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
S-HDL-TG%,1.03 [0.96-1.10],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
Non-HDL-C,0.85 [0.80-0.91],0.228,,Total-Cholesterol Minus HDL-C
IDL-PL,0.84 [0.79-0.90],0.197,,Phospholipids in IDL
Total-CE,0.84 [0.79-0.90],0.088,,Total-Esterified Cholesterol
Total-C,0.84 [0.79-0.90],0.067,,Total-Cholesterol
Total-FC,0.84 [0.79-0.90],0.049,*,Total-Free Cholesterol
