Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gln,1.10 [1.00-1.20],1.000,,Glutamine
Gly,1.07 [0.96-1.19],1.000,,Glycine
M-LDL-FC%,1.06 [0.97-1.17],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Phe,1.06 [0.97-1.16],1.000,,Phenylalanine
Tyr,1.03 [0.94-1.13],1.000,,Tyrosine
M-VLDL-TG%,0.93 [0.85-1.02],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
VLDL-C,0.93 [0.85-1.02],1.000,,VLDL Cholesterol
Remnant-C,0.93 [0.85-1.01],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
HDL-CE,0.92 [0.83-1.03],1.000,,Cholesteryl Esters in HDL
Total-C,0.89 [0.82-0.98],1.000,,Total-Cholesterol
