Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.21 [1.12-1.31],0.245,,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.12 [1.03-1.20],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
L-VLDL-PL%,1.10 [1.01-1.20],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
M-HDL-TG%,1.08 [1.00-1.16],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
Ala,1.03 [0.94-1.12],1.000,,Alanine
HDL-C,0.85 [0.78-0.93],1.000,,HDL Cholesterol
Total-C,0.84 [0.78-0.91],0.972,,Total-Cholesterol
Total-CE,0.84 [0.78-0.90],0.609,,Total-Esterified Cholesterol
PUFA,0.84 [0.78-0.90],0.690,,Polyunsaturated Fatty Acids
L-LDL-C%,0.83 [0.78-0.89],0.126,,Cholesterol to Total-Lipids in Large LDL percentage
