Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.19 [1.13-1.26],3.198e-04,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.18 [1.12-1.25],4.577e-04,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.17 [1.11-1.25],0.047,*,Phospholipids to Total-Lipids in Very Small VLDL percentage
GlycA,1.16 [1.10-1.24],0.267,,Glycoprotein Acetyls
IDL-TG%,1.16 [1.10-1.23],0.049,*,Triglycerides to Total-Lipids in IDL percentage
IDL-C%,0.87 [0.82-0.91],0.029,*,Cholesterol to Total-Lipids in IDL percentage
M-LDL-C%,0.86 [0.81-0.90],0.001,**,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-CE%,0.85 [0.81-0.90],0.002,**,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-C%,0.85 [0.80-0.90],0.002,**,Cholesterol to Total-Lipids in Large LDL percentage
S-LDL-C%,0.83 [0.79-0.88],2.335e-05,***,Cholesterol to Total-Lipids in Small LDL percentage
