Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,1.15 [1.00-1.33],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.13 [0.98-1.31],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-LDL-CE%,1.10 [0.95-1.26],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-LDL-TG%,1.05 [0.92-1.21],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-PL%,1.04 [0.91-1.20],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-VLDL-CE%,0.91 [0.79-1.04],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.90 [0.78-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.90 [0.78-1.03],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,0.89 [0.78-1.01],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.85 [0.74-0.97],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
