Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.23 [1.02-1.48],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.22 [1.00-1.49],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-PL%,1.12 [0.91-1.36],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.10 [0.90-1.35],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,1.02 [0.84-1.25],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-C%,0.96 [0.79-1.17],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-C%,0.87 [0.72-1.05],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.87 [0.73-1.03],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.86 [0.72-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.86 [0.71-1.04],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
