Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.37 [1.18-1.59],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.27 [1.08-1.50],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.25 [1.06-1.48],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-PL%,1.09 [0.92-1.29],1.000,,Phospholipids to Total-Lipids in Small LDL percentage
S-HDL-PL%,1.07 [0.91-1.27],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-PL%,0.96 [0.82-1.13],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.79 [0.68-0.93],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.77 [0.67-0.90],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.77 [0.67-0.89],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.76 [0.65-0.88],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
