Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.23 [1.15-1.33],0.008,**,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.14 [1.06-1.22],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.11 [1.04-1.20],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.09 [1.02-1.17],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.06 [0.99-1.14],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-C%,0.86 [0.80-0.91],0.653,,Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-CE,0.84 [0.78-0.90],0.546,,Cholesteryl Esters in Small HDL
S-LDL-C%,0.83 [0.78-0.89],0.051,,Cholesterol to Total-Lipids in Small LDL percentage
Total-P,0.83 [0.76-0.89],0.260,,Total-Concentration of Lipoprotein Particles
HDL-P,0.82 [0.76-0.89],0.261,,Concentration of HDL Particles
