Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-CE%,1.13 [1.00-1.28],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.13 [1.00-1.27],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,1.11 [1.00-1.23],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,1.10 [0.98-1.24],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-TG%,1.01 [0.90-1.12],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-CE%,0.99 [0.89-1.10],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-HDL-TG%,0.95 [0.85-1.06],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-LDL-C%,0.93 [0.84-1.03],1.000,,Cholesterol to Total-Lipids in Small LDL percentage
M-VLDL-TG%,0.90 [0.80-1.00],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-CE%,0.89 [0.80-0.99],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
