Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.08 [0.90-1.30],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
SFA,1.03 [0.87-1.23],1.000,,Saturated Fatty Acids
Omega-3,1.02 [0.85-1.22],1.000,,Omega-3 Fatty Acids
PUFA,1.02 [0.85-1.22],1.000,,Polyunsaturated Fatty Acids
Omega-6,1.01 [0.85-1.21],1.000,,Omega-6 Fatty Acids
M-LDL-FC%,0.96 [0.81-1.15],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-C,0.92 [0.78-1.10],1.000,,LDL Cholesterol
Clinical LDL-C,0.92 [0.78-1.09],1.000,,Clinical LDL Cholesterol
ApoB,0.92 [0.77-1.09],1.000,,Apolipoprotein B
ApoB/ApoA1,0.87 [0.73-1.04],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
