Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-C%,1.09 [0.92-1.30],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,1.09 [0.91-1.30],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,1.09 [0.91-1.29],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,1.07 [0.90-1.26],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,1.05 [0.88-1.25],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-TG%,0.99 [0.84-1.17],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-PL%,0.98 [0.83-1.17],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-TG%,0.95 [0.80-1.14],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,0.92 [0.78-1.10],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-PL%,0.87 [0.73-1.04],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
