Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-TG%,1.12 [0.99-1.26],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.03 [0.91-1.16],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.02 [0.91-1.15],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-CE%,1.02 [0.91-1.14],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-LDL-PL%,1.01 [0.90-1.14],1.000,,Phospholipids to Total-Lipids in Small LDL percentage
M-VLDL-CE%,0.99 [0.87-1.11],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.98 [0.87-1.11],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,0.98 [0.88-1.10],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-C%,0.98 [0.87-1.11],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.96 [0.85-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
