Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,1.16 [1.01-1.34],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-TG%,1.15 [0.99-1.33],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Gly,1.05 [0.90-1.23],1.000,,Glycine
ApoB,1.03 [0.89-1.19],1.000,,Apolipoprotein B
His,1.03 [0.89-1.20],1.000,,Histidine
SFA,1.00 [0.86-1.16],1.000,,Saturated Fatty Acids
Total-FA,0.98 [0.85-1.14],1.000,,Total-Fatty Acids
M-LDL-FC%,0.94 [0.81-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Unsaturation,0.91 [0.78-1.06],1.000,,Degree of Unsaturation
Albumin,0.87 [0.75-1.00],1.000,,Albumin
