Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.16 [1.04-1.28],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-TG%,1.07 [0.96-1.20],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-HDL-PL%,1.06 [0.95-1.19],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
Tyr,1.04 [0.94-1.16],1.000,,Tyrosine
Phe,1.02 [0.91-1.13],1.000,,Phenylalanine
M-LDL-FC%,0.95 [0.85-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Leu,0.92 [0.82-1.03],1.000,,Leucine
ApoB/ApoA1,0.91 [0.82-1.01],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Total-BCAA,0.89 [0.80-1.00],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,0.88 [0.78-0.99],1.000,,Valine
