Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.36 [1.18-1.58],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-TG%,1.20 [1.01-1.42],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-HDL-PL%,1.16 [0.99-1.37],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
Gly,1.02 [0.84-1.24],1.000,,Glycine
L-VLDL-TG%,1.01 [0.86-1.20],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
VLDL-C,0.91 [0.78-1.07],1.000,,VLDL Cholesterol
M-LDL-FC%,0.84 [0.72-0.97],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-C,0.79 [0.68-0.92],1.000,,Total-Cholesterol
HDL-CE,0.77 [0.63-0.94],1.000,,Cholesteryl Esters in HDL
IDL-CE%,0.72 [0.63-0.83],0.793,,Cholesteryl Esters to Total-Lipids in IDL percentage
