Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-FC%,1.08 [0.93-1.24],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.07 [0.92-1.24],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,1.06 [0.92-1.23],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,1.05 [0.91-1.22],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,1.01 [0.88-1.15],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-FC%,0.97 [0.84-1.12],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-PL%,0.94 [0.81-1.08],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-VLDL-TG%,0.92 [0.80-1.07],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,0.92 [0.79-1.06],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-TG%,0.90 [0.78-1.04],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
