Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Glu,1.06 [0.94-1.19],1.000,,Glucose
Pyruvate,1.04 [0.93-1.17],1.000,,Pyruvate
M-LDL-FC%,1.04 [0.92-1.17],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
GlycA,1.03 [0.91-1.17],1.000,,Glycoprotein Acetyls
Total-FC,1.02 [0.90-1.14],1.000,,Total-Free Cholesterol
Val,1.00 [0.88-1.13],1.000,,Valine
M-LDL-PL%,0.99 [0.88-1.11],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Total-BCAA,0.98 [0.86-1.11],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
ApoB/ApoA1,0.95 [0.85-1.07],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Leu,0.95 [0.83-1.07],1.000,,Leucine
