Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.10 [1.07-1.13],4.389e-05,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.09 [1.06-1.12],2.049e-05,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.09 [1.06-1.12],1.323e-04,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.09 [1.06-1.12],7.028e-04,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.08 [1.05-1.11],0.036,*,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-PL%,1.08 [1.05-1.11],0.015,*,Phospholipids to Total-Lipids in Large HDL percentage
M-VLDL-TG%,1.08 [1.05-1.11],0.014,*,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.08 [1.05-1.11],0.016,*,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-C%,0.93 [0.91-0.96],0.040,*,Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,0.93 [0.91-0.96],0.042,*,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
LDL-CE,0.93 [0.91-0.96],0.049,*,Cholesteryl Esters in LDL
LDL-PL,0.93 [0.91-0.96],0.039,*,Phospholipids in LDL
IDL-P,0.93 [0.91-0.96],0.031,*,Concentration of IDL Particles
LDL-L,0.93 [0.91-0.96],0.028,*,Total-Lipids in LDL
M-VLDL-CE%,0.93 [0.91-0.95],0.010,**,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-FC,0.93 [0.90-0.95],0.018,*,Free Cholesterol in Medium LDL
M-VLDL-CE,0.93 [0.90-0.95],0.012,*,Cholesteryl Esters in Medium VLDL
Non-HDL-C,0.93 [0.90-0.95],0.008,**,Total-Cholesterol Minus HDL-C
LDL-C,0.93 [0.90-0.95],0.008,**,LDL Cholesterol
Total-PL,0.93 [0.90-0.95],0.032,*,Total-Phospholipids in Lipoprotein Particles
L-LDL-FC%,0.93 [0.90-0.95],0.005,**,Free Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-CE,0.93 [0.90-0.95],0.005,**,Cholesteryl Esters in Large LDL
M-VLDL-PL%,0.93 [0.90-0.95],0.002,**,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.93 [0.90-0.95],0.002,**,Cholesterol to Total-Lipids in Medium VLDL percentage
L-LDL-L,0.93 [0.90-0.95],0.003,**,Total-Lipids in Large LDL
L-LDL-PL,0.93 [0.90-0.95],0.003,**,Phospholipids in Large LDL
Clinical LDL-C,0.92 [0.90-0.95],0.001,**,Clinical LDL Cholesterol
IDL-CE%,0.92 [0.90-0.95],9.652e-04,***,Cholesteryl Esters to Total-Lipids in IDL percentage
S-VLDL-PL%,0.92 [0.90-0.95],0.002,**,Phospholipids to Total-Lipids in Small VLDL percentage
M-VLDL-FC%,0.92 [0.90-0.95],0.001,**,Free Cholesterol to Total-Lipids in Medium VLDL percentage
L-LDL-C,0.92 [0.90-0.95],9.411e-04,***,Cholesterol in Large LDL
IDL-PL,0.92 [0.90-0.95],0.001,**,Phospholipids in IDL
Total-FC,0.92 [0.90-0.95],7.368e-04,***,Total-Free Cholesterol
LDL-FC,0.92 [0.90-0.95],3.810e-04,***,Free Cholesterol in LDL
IDL-C%,0.92 [0.90-0.94],1.162e-04,***,Cholesterol to Total-Lipids in IDL percentage
S-VLDL-FC%,0.92 [0.90-0.95],4.149e-04,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
IDL-FC,0.92 [0.89-0.94],1.546e-04,***,Free Cholesterol in IDL
IDL-L,0.92 [0.89-0.94],1.143e-04,***,Total-Lipids in IDL
L-LDL-FC,0.92 [0.89-0.94],6.390e-05,***,Free Cholesterol in Large LDL
SM,0.92 [0.89-0.94],5.713e-04,***,Sphingomyelins
L-LDL-C%,0.92 [0.89-0.94],7.750e-05,***,Cholesterol to Total-Lipids in Large LDL percentage
Total-C,0.92 [0.89-0.94],3.528e-05,***,Total-Cholesterol
M-HDL-FC%,0.91 [0.89-0.94],0.001,**,Free Cholesterol to Total-Lipids in Medium HDL percentage
IDL-C,0.91 [0.89-0.94],1.315e-05,***,Cholesterol in IDL
IDL-CE,0.91 [0.89-0.94],1.419e-05,***,Cholesteryl Esters in IDL
Total-CE,0.91 [0.89-0.94],1.680e-05,***,Total-Esterified Cholesterol
XS-VLDL-C%,0.91 [0.89-0.94],7.401e-06,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.91 [0.89-0.94],2.500e-06,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
