Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.10 [0.94-1.28],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.08 [0.93-1.26],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-C%,1.07 [0.91-1.24],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.04 [0.90-1.21],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.04 [0.89-1.21],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,1.00 [0.86-1.16],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.98 [0.85-1.14],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.96 [0.83-1.12],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.94 [0.81-1.08],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
S-HDL-FC%,0.92 [0.78-1.08],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
