Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.05 [0.96-1.15],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-CE,1.04 [0.96-1.14],1.000,,Total-Esterified Cholesterol
DHA%,1.04 [0.95-1.14],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA/MUFA,1.03 [0.94-1.13],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
LA%,1.02 [0.94-1.12],1.000,,Linoleic Acid to Total-Fatty Acids percentage
M-LDL-TG%,0.99 [0.91-1.08],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Ile,0.99 [0.91-1.08],1.000,,Isoleucine
Ala,0.97 [0.87-1.08],1.000,,Alanine
M-LDL-CE%,0.97 [0.89-1.05],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-HDL-TG%,0.93 [0.85-1.02],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
