Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.09 [0.90-1.33],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.08 [0.90-1.29],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,1.07 [0.89-1.30],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.06 [0.88-1.27],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.05 [0.88-1.25],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,0.99 [0.82-1.20],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-C%,0.98 [0.82-1.18],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-TG%,0.98 [0.81-1.18],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-C%,0.94 [0.79-1.12],1.000,,Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-FC%,0.92 [0.76-1.10],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
