Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,2.28 [1.92-2.71],2.336e-15,***,Glycoprotein Acetyls
XS-VLDL-PL%,1.99 [1.64-2.41],7.937e-07,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,1.98 [1.63-2.40],1.626e-06,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.95 [1.63-2.34],5.779e-08,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.87 [1.57-2.23],5.447e-07,***,Triglycerides to Total-Lipids in Large LDL percentage
M-VLDL-TG%,1.85 [1.50-2.27],0.001,**,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.78 [1.45-2.19],0.011,*,Triglycerides to Total-Lipids in Small VLDL percentage
M-LDL-TG%,1.78 [1.51-2.11],4.993e-06,***,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.72 [1.41-2.09],0.020,*,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-TG%,1.63 [1.36-1.94],0.021,*,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-CE%,0.65 [0.57-0.74],2.091e-05,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XS-VLDL-FC%,0.64 [0.55-0.74],0.001,**,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Total-L,0.61 [0.50-0.73],0.023,*,Total-Lipids in Lipoprotein Particles
S-VLDL-C%,0.61 [0.51-0.72],0.001,**,Cholesterol to Total-Lipids in Small VLDL percentage
IDL-FC%,0.60 [0.51-0.72],0.002,**,Free Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,0.60 [0.51-0.70],2.095e-04,***,Cholesteryl Esters to Total-Lipids in IDL percentage
M-VLDL-PL%,0.59 [0.51-0.70],6.466e-05,***,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.59 [0.51-0.69],9.354e-06,***,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-C,0.59 [0.48-0.72],0.036,*,Cholesterol in Medium LDL
Total-PL,0.59 [0.49-0.71],0.015,*,Total-Phospholipids in Lipoprotein Particles
M-HDL-FC%,0.58 [0.49-0.69],2.345e-04,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-LDL-C%,0.58 [0.49-0.68],8.539e-06,***,Cholesterol to Total-Lipids in Large LDL percentage
LDL-CE,0.58 [0.48-0.70],0.003,**,Cholesteryl Esters in LDL
LDL-L,0.57 [0.48-0.69],9.797e-04,***,Total-Lipids in LDL
L-LDL-FC%,0.57 [0.49-0.67],5.274e-06,***,Free Cholesterol to Total-Lipids in Large LDL percentage
Remnant-C,0.57 [0.47-0.69],0.002,**,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-LDL-C%,0.57 [0.48-0.66],8.728e-07,***,Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-C%,0.57 [0.49-0.65],2.960e-09,***,Cholesterol to Total-Lipids in Medium LDL percentage
XS-VLDL-C,0.56 [0.46-0.70],0.039,*,Cholesterol in Very Small VLDL
M-VLDL-FC%,0.56 [0.48-0.66],1.392e-06,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
Non-HDL-C,0.56 [0.47-0.68],1.889e-04,***,Total-Cholesterol Minus HDL-C
M-VLDL-C,0.56 [0.46-0.69],0.012,*,Cholesterol in Medium VLDL
LDL-C,0.56 [0.47-0.67],2.719e-04,***,LDL Cholesterol
S-LDL-FC,0.56 [0.46-0.68],0.002,**,Free Cholesterol in Small LDL
LDL-PL,0.56 [0.46-0.68],0.001,**,Phospholipids in LDL
IDL-C%,0.56 [0.48-0.65],4.579e-08,***,Cholesterol to Total-Lipids in IDL percentage
L-LDL-CE,0.56 [0.46-0.68],0.001,**,Cholesteryl Esters in Large LDL
SM,0.56 [0.45-0.68],0.007,**,Sphingomyelins
L-LDL-L,0.55 [0.46-0.67],1.808e-04,***,Total-Lipids in Large LDL
IDL-P,0.55 [0.44-0.68],0.011,*,Concentration of IDL Particles
M-LDL-FC,0.55 [0.45-0.67],0.001,**,Free Cholesterol in Medium LDL
S-VLDL-PL%,0.54 [0.45-0.65],1.461e-05,***,Phospholipids to Total-Lipids in Small VLDL percentage
S-VLDL-FC%,0.54 [0.46-0.64],5.248e-07,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
L-LDL-C,0.54 [0.45-0.66],9.403e-05,***,Cholesterol in Large LDL
Clinical LDL-C,0.54 [0.45-0.64],3.672e-06,***,Clinical LDL Cholesterol
