Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.08 [1.01-1.15],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-C%,1.03 [0.97-1.09],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-FC%,1.03 [0.97-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.01 [0.95-1.08],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,1.00 [0.95-1.06],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
ApoA1,0.84 [0.79-0.90],0.401,,Apolipoprotein A1
HDL-PL,0.84 [0.79-0.90],0.475,,Phospholipids in HDL
HDL-L,0.84 [0.78-0.90],0.339,,Total-Lipids in HDL
M-HDL-P,0.84 [0.78-0.90],0.594,,Concentration of Medium HDL Particles
M-HDL-FC,0.84 [0.78-0.90],0.550,,Free Cholesterol in Medium HDL
