Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.08 [0.97-1.20],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
VLDL-C,1.03 [0.93-1.15],1.000,,VLDL Cholesterol
ApoB/ApoA1,1.02 [0.91-1.14],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Remnant-C,1.01 [0.91-1.13],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
ApoB,1.00 [0.90-1.12],1.000,,Apolipoprotein B
M-LDL-FC%,0.98 [0.88-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LA,0.96 [0.86-1.07],1.000,,Linoleic Acid
Omega-6,0.96 [0.86-1.07],1.000,,Omega-6 Fatty Acids
Omega-3,0.91 [0.81-1.02],1.000,,Omega-3 Fatty Acids
DHA,0.89 [0.79-1.01],1.000,,Docosahexaenoic Acid
